IEMG_1,IEMG_2,MAV_1,MAV_2,SSI_1,SSI_2,VAR_1,VAR_2,RMS_1,RMS_2,AAC_1,AAC_2,WL_1,WL_2,ZC_1,ZC_2,WA_1,WA_2,SSC_1,SSC_2,LD_1,LD_2,DSDAV_1,DASDV_2,EMAV_1,EMAV_2,EWL_1,EWL_2,MAV1_1,MAV1_2,MAV2_1,MAV2_2,MFL_1,MFL_2,MYOP_1,MYOP_2,FR_1,FR_2,TTP_1,TTP_2,MNP_1,MNP_2,MFN_1,MFN_2,MFD_1,MFD_2,MMFD_1,MFMD_2,MMFN_1,MMFN_2,movement
548.519086,711.654471,0.182839695,0.237218157,155.3273845,253.7474076,0.051793059,0.084610673,0.227542952,0.290830654,0.183458457,0.247807607,550.375372,743.42282,832,1102,2832,2911,1614,1408,0.125375636,0.160080359,0.251546859,0.307830402,0.317164168,0.373976489,925.8879557,1147.911793,0.138073593,0.177161283,0.091982509,0.119081614,2.622891101,2.8248108,0.964666667,0.97,0.0003973,0.000505304,8.511274251,13.99279128,0.002837091,0.004664264,1.001315515,0.977352615,4.255637126,6.996395639,5.211464521,5.875791461,123.3018953,123.4778879,Latch
510.367124,696.738516,0.170122375,0.232246172,133.1632705,243.2001328,0.044402558,0.081093742,0.210684021,0.284722164,0.161391146,0.2425616,484.173438,727.6848,802,1089,2850,2896,1550,1432,0.115564786,0.156795925,0.212992514,0.303136435,0.303157001,0.368802048,867.1515695,1130.587204,0.128967497,0.172890602,0.089652102,0.116017782,2.456518829,2.809444795,0.957,0.969666667,0.00018309,0.00019207,7.303180023,13.67644802,0.002434393,0.004558816,0.838448189,0.986955927,3.651590011,6.838224009,4.298610797,5.531630794,122.9346794,123.3906084,Latch
506.810738,660.540612,0.168936913,0.220180204,129.603856,215.3114758,0.043215691,0.071794423,0.207849189,0.267900153,0.158696489,0.227130479,476.089468,681.391438,750,1084,2846,2910,1611,1418,0.114964409,0,0.205329304,0.27995681,0.301733051,0.357599115,857.2400144,1089.109402,0.127112069,0.163297266,0.084759467,0.104341729,2.419876861,2.729897152,0.958333333,0.971666667,0.0001056,0.000438578,7.054847912,12.02161345,0.002351616,0.004007204,0.804062776,0.950014961,3.527423956,6.010806726,4.033501777,4.778835224,122.762935,123.1542832,Latch
492.614282,654.420163,0.164204761,0.218140054,122.7669948,211.6685134,0.040935977,0.070579698,0.202292688,0.265624116,0.14915873,0.22413659,447.476189,672.40977,780,1101,2829,2894,1496,1364,0.1113867,0,0.191417946,0.276354537,0.296959928,0.355785548,825.9194611,1079.350406,0.124137567,0.164877778,0.082516283,0.106244031,2.349721048,2.716946406,0.954,0.970666667,0.000139321,0.000397969,6.711686706,11.7136756,0.002237229,0.003904559,0.752502236,0.934819295,3.355843353,5.856837802,3.587423404,4.574727907,122.4815663,123.090915,Latch
576.721178,873.891941,0.192240393,0.291297314,176.6157537,370.8655557,0.058891548,0.123663073,0.24263536,0.351598993,0.209410535,0.326685875,628.231606,980.057626,992,1195,2890,2931,1580,1389,0.127566448,0.202788215,0.278343995,0.403029366,0.324938556,0.427025305,1019.537169,1367.581093,0.143341205,0.217639798,0.093215691,0.146829924,2.724119552,3.094271237,0.961,0.978333333,6.50E-05,6.99E-04,9.477119688,18.7094853,0.00315904,0.006236495,1.035536072,1.115691897,4.738559844,9.354742648,5.306010317,6.250037392,123.3159713,123.5672866,Latch
455.847764,460.907708,0.151949255,0.153635903,96.1316859,99.92650094,0.03205458,0.03331994,0.179008087,0.182507078,0.091831352,0.094853961,275.494056,284.561882,430,446,2685,2712,1326,1332,0.111978542,0,0.119827857,0.125844888,0.286876668,0.287447001,602.0343319,613.9911162,0.113547456,0.115395593,0.07506895,0.076940372,1.881317998,1.930311912,0.962333333,0.962333333,0.000234005,0.000316362,5.16009649,5.389924775,0.001720032,0.001796642,0.397671721,0.430231942,2.580048245,2.694962388,3.363631895,3.535734052,122.3650622,122.4730876,Latch
446.709273,455.589807,0.148903091,0.151863269,89.52327765,96.67382096,0.029851043,0.032235352,0.172745745,0.179512136,0.08387471,0.090509137,251.62413,271.527412,330,440,2694,2681,1369,1293,0.115184648,0,0.108858449,0.121772063,0.285283061,0.286688952,569.3842386,590.8957152,0.112006871,0.114468387,0.07527328,0.07704407,1.785310219,1.89741277,0.977333333,0.962333333,0.000149666,0.000150914,4.900694354,5.375324123,0.001633565,0.001791775,0.379402143,0.440460308,2.450347177,2.687662061,3.065278588,3.396760679,122.1243484,122.3811542,Latch
446.007579,451.485095,0.148669193,0.150495032,89.32302705,91.64469541,0.02978427,0.030558418,0.172552434,0.174780525,0.083866317,0.078623779,251.59895,235.871337,364,352,2710,2642,1377,1234,0.112517619,0.112026611,0.106850993,0.104567418,0.284006739,0.286542233,574.0892162,542.0567059,0.111567109,0.113207317,0.075203152,0.076247106,1.766697089,1.745093824,0.965,0.967666667,0.000235641,0.000121542,4.890106608,5.024283912,0.001630036,0.001674761,0.353961232,0.342536621,2.445053304,2.512141956,3.102637144,3.087742954,122.1619102,122.1050423,Latch
449.720239,451.985909,0.149906746,0.15066197,90.06285081,94.35725798,0.030030961,0.031462907,0.173265548,0.177348299,0.084826939,0.086096385,254.480818,258.289155,336,386,2662,2676,1338,1255,0.11643999,0,0.109690096,0.114783084,0.286514887,0.285551982,572.0106736,574.0126074,0.112862959,0.113495623,0.075436168,0.076777357,1.792920893,1.838305932,0.976,0.962,0.000170258,0.000106112,4.961698767,5.262483441,0.0016539,0.001754161,0.376387514,0.40370125,2.480849384,2.63124172,3.116495317,3.238336073,122.1572731,122.2532064,Latch
446.018958,452.860167,0.148672986,0.150953389,90.42287314,96.28399168,0.030151008,0.032105366,0.173611514,0.179149836,0.083466826,0.092951875,250.400478,278.855624,384,436,2692,2686,1357,1290,0.111718856,0,0.109095458,0.12437048,0.284290797,0.285420598,567.9694594,600.0392794,0.110584622,0.113038135,0.072762754,0.074694985,1.787485072,1.91852666,0.964,0.966333333,6.17E-05,4.59E-04,4.936516265,5.263016781,0.001645505,0.001754339,0.379238571,0.446030612,2.468258133,2.63150839,3.162158202,3.507267216,122.2343918,122.5057125,Latch
440.455604,461.104775,0.146818535,0.153701592,85.60882432,101.3011314,0.02854579,0.033778303,0.168926833,0.183758112,0.079769149,0.098655855,239.307446,295.967564,356,470,2684,2709,1372,1331,0.112887558,0.110809528,0.101927815,0.131047664,0.282951825,0.288424566,552.6013485,624.516262,0.110310486,0.11521186,0.074113247,0.077191763,1.719526674,1.970822916,0.968666667,0.967,0.000294667,0.000204251,4.697292565,5.632583624,0.001565764,0.001877528,0.344426061,0.476388274,2.348646283,2.816291812,2.897244924,3.578163684,121.9849594,122.5134332,Latch
476.490053,465.527563,0.158830018,0.155175854,111.733756,102.5668517,0.037257004,0.034200351,0.192988563,0.184902543,0.106894361,0.097507893,320.683084,292.523678,436,461,2713,2710,1371,1260,0.11695771,0,0.154804308,0.131112523,0.294233048,0.289519411,652.3557977,620.3401875,0.121110052,0.116833801,0.084187449,0.079849207,2.137423602,1.971317717,0.972333333,0.962,0.00043183,0.000173892,6.126682164,5.62809168,0.002042227,0.001876031,0.5746583,0.464180025,3.063341082,2.81404584,4.192032743,3.672622811,122.9096659,122.5833397,Latch
448.113472,458.286107,0.149371157,0.152762036,90.4005526,97.09088371,0.030143565,0.032374419,0.173590085,0.179898938,0.083670733,0.090467847,251.0122,271.40354,338,395,2695,2697,1377,1342,0.113500832,0,0.108219189,0.121159238,0.285014389,0.288262968,568.7523465,594.6413463,0.111686777,0.114137149,0.074082013,0.076780821,1.779420505,1.892367503,0.972666667,0.971333333,3.30E-05,1.41E-04,4.893322528,5.281367992,0.001631108,0.001760456,0.360807124,0.425525659,2.446661264,2.640683996,3.104102776,3.404142683,122.1403228,122.378334,Latch
459.614205,462.921196,0.153204735,0.154307065,98.39437488,102.1961682,0.032809061,0.034076748,0.181102526,0.184568116,0.096421546,0.100169292,289.264638,300.507876,436,480,2726,2719,1387,1321,0.113088896,0.110107267,0.125616432,0.13236062,0.288251121,0.288700936,623.2923267,635.7698039,0.114484239,0.115638522,0.076323566,0.078073699,1.928494885,1.980791979,0.964666667,0.964333333,0.000199236,0.000208004,5.343976786,5.640803991,0.001781326,0.001880268,0.436085592,0.470735784,2.671988393,2.820401996,3.525739087,3.602383533,122.4904797,122.5328649,Latch
450.075267,450.162924,0.150025089,0.150054308,93.20762404,92.92010556,0.031079568,0.030983696,0.176264597,0.175992524,0.08900914,0.088315395,267.02742,264.946186,414,398,2729,2686,1400,1305,0.111309342,0,0.114269899,0.116425719,0.284673107,0.284707615,593.0867717,581.3915537,0.113219955,0.113316194,0.07700339,0.076257663,1.833824993,1.852515273,0.963333333,0.962666667,0.000167915,0.000185125,5.20141816,5.111847494,0.001733806,0.001703949,0.400609329,0.40804867,2.60070908,2.555923747,3.304868414,3.302518505,122.3371255,122.3359581,Latch
454.994027,464.452571,0.151664676,0.154817524,94.14270236,104.1080222,0.031391365,0.034714245,0.177146552,0.186286538,0.089459592,0.099513495,268.378775,298.540486,376,466,2723,2724,1342,1333,0.115230016,0,0.11579765,0.133312398,0.287373112,0.287542545,596.4128652,631.8040819,0.113712164,0.115764842,0.075721692,0.077523504,1.847106086,1.987957044,0.972,0.957,0.000275892,0.000462791,5.077480374,5.698878443,0.001692493,0.001899626,0.389855396,0.474306887,2.538740187,2.849439222,3.378519235,3.791260628,122.3901779,122.662339,Latch
452.533611,465.073753,0.150844537,0.155024584,94.74777061,102.4547373,0.031593121,0.034162967,0.177714913,0.184801459,0.090479816,0.09712415,271.439448,291.37245,430,458,2701,2680,1333,1256,0.112842443,0,0.118794581,0.130707762,0.286134124,0.28934026,596.3905602,614.8952106,0.113207894,0.116334276,0.075203273,0.078938549,1.8726576,1.968225815,0.966666667,0.961666667,7.31E-05,2.02E-04,5.235066223,5.754855828,0.001745022,0.001918285,0.423835083,0.476316059,2.617533111,2.877427914,3.448231888,3.676405661,122.4528032,122.5706341,Latch
462.282594,468.808975,0.154094198,0.156269658,101.1917848,105.5254518,0.033741842,0.03518688,0.183658909,0.187550395,0.096226056,0.102837793,288.678168,308.513378,476,488,2737,2728,1318,1322,0.11151897,0,0.125230054,0.136919989,0.288448363,0.29079017,623.5179663,645.2892816,0.114809129,0.117384286,0.075775198,0.080183,1.925414287,2.014658546,0.961666667,0.965666667,0.000196099,0.000256448,5.481987886,5.688273488,0.001827329,0.001896091,0.442545238,0.491609204,2.740993943,2.844136744,3.664214174,3.884977687,122.6260608,122.7387224,Latch
444.015088,447.986055,0.148005029,0.149328685,90.77487874,92.48735372,0.030268382,0.030839398,0.17394911,0.175582225,0.086008499,0.083470217,258.025496,250.41065,414,394,2694,2669,1336,1258,0.109530894,0.108842831,0.112049908,0.111647461,0.282281488,0.284640315,576.0426012,562.712412,0.111222528,0.11220414,0.075919274,0.077713457,1.814206185,1.810608046,0.96,0.963666667,0.000337787,0.000200683,5.03913463,5.087706924,0.001679712,0.001695902,0.394280105,0.39663582,2.519567315,2.543853462,3.294155915,3.236574959,122.3665978,122.2844036,Latch
450.984862,445.493614,0.150328287,0.148497871,93.81822846,88.54648668,0.031283171,0.029525337,0.17684101,0.171800744,0.092927873,0.079924745,278.783618,239.774234,424,330,2718,2658,1348,1254,0.11187097,0.112749166,0.120238757,0.105949448,0.285118028,0.284779272,608.9229262,546.1141234,0.112970896,0.111130243,0.076138242,0.074576401,1.884741215,1.758223887,0.966333333,0.970666667,0.000349652,0.000301809,5.165738391,4.884924281,0.001721913,0.001628308,0.427659244,0.365859044,2.582869196,2.442462141,3.327674751,2.956480496,122.3616523,121.9961914,Latch
464.629694,475.678263,0.154876565,0.158559421,99.12266036,107.9027647,0.033051904,0.035979581,0.181771524,0.189651228,0.093897033,0.102966689,281.691098,308.900068,428,504,2739,2732,1390,1328,0.115926667,0.112514189,0.12169449,0.137905231,0.291162924,0.293968965,610.7185237,641.3828201,0.116755633,0.118901957,0.078352245,0.078486797,1.89677553,2.021828527,0.969,0.962666667,0.000162142,0.000238797,5.460843024,5.931083953,0.001820281,0.001977028,0.438655185,0.497688033,2.730421512,2.965541977,3.556692281,3.821305843,122.5004811,122.6331129,Latch
449.366807,450.893654,0.149788936,0.150297885,91.7084605,92.96335961,0.03057968,0.030998119,0.174841319,0.176033481,0.093582511,0.094105785,280.747532,282.317356,416,418,2736,2737,1402,1369,0.112771541,0,0.119873123,0.122085729,0.284938265,0.284942968,616.5720858,614.0402665,0.111887409,0.112889478,0.073944075,0.074853517,1.881695689,1.899985305,0.966,0.963333333,0.000217768,0.000215058,4.956882712,5.088199353,0.001652294,0.001696066,0.417190721,0.431100401,2.478441356,2.544099676,3.224982377,3.207786029,122.2702421,122.2443203,Latch
436.113935,437.935431,0.145371312,0.145978477,81.8549344,82.54864857,0.027294076,0.027525391,0.165181652,0.165880126,0.070511943,0.06660858,211.53583,199.825741,276,230,2647,2584,1259,1163,0.115479945,0,0.090478161,0.089121476,0.282461068,0.282792181,515.4010948,491.538074,0.108792694,0.109369292,0.073317356,0.073803789,1.600370321,1.585262153,0.973666667,0.97,0.00023401,0.000176856,4.488516399,4.547809109,0.001496172,0.001515936,0.285105309,0.27974767,2.244258199,2.273904554,2.638499187,2.607822284,121.6723974,121.5981785,Latch
432.366529,450.160994,0.144122176,0.150053665,78.84065173,93.68874639,0.02628898,0.031239995,0.162111743,0.176718935,0.06369471,0.080213809,191.08413,240.641426,186,299,2599,2637,1193,1241,0.116680448,0,0.081676044,0.115531649,0.281935095,0.285637761,478.7139169,542.2712826,0.108362883,0.112365183,0.072739606,0.076196125,1.498022547,1.84480632,0.977333333,0.972666667,0.000154672,0.000228338,4.299423202,5.144209166,0.001433141,0.001714736,0.243769245,0.398741596,2.149711601,2.572104583,2.375098654,3.239388041,121.2874501,122.2601563,Latch
431.79718,434.875422,0.143932393,0.144958474,78.47599092,82.43481686,0.026167386,0.027487435,0.161736402,0.165765715,0.063397071,0.069958558,190.191212,209.875674,188,252,2586,2599,1246,1201,0.116898002,0,0.080933185,0.093905674,0.281264795,0.280687872,479.917411,503.1975856,0.108204212,0.109048869,0.07298993,0.074173225,1.488885749,1.637552625,0.980333333,0.969,0.000124797,6.99E-05,4.244375421,4.497275912,0.001414792,0.001499092,0.231249482,0.28865404,2.12218771,2.248637956,2.388499188,2.693947276,121.3160185,121.7266533,Latch
453.187556,442.628472,0.151062519,0.147542824,92.58069578,82.12185556,0.030870522,0.02738308,0.175670806,0.165450754,0.083067393,0.062052385,249.20218,186.157154,334,176,2690,2589,1291,1185,0.116849323,0.119486026,0.114360105,0.082671481,0.287554729,0.286162126,564.6755962,470.2088272,0.113719873,0.111187291,0.077414222,0.075382006,1.834614095,1.51013651,0.975666667,0.980666667,0.000304157,0.000100488,5.01458255,4.46319153,0.001671528,0.001487731,0.373683515,0.231878285,2.507291275,2.231595765,3.22228712,2.464450243,122.2342889,121.325244,Latch
437.579588,434.057554,0.145859863,0.144685851,80.95996075,81.77590537,0.026995652,0.027267724,0.16427615,0.165101893,0.064315115,0.065511643,192.945346,196.534928,206,222,2592,2556,1253,1190,0.118164139,0,0.084418943,0.09090209,0.283839674,0.281502013,480.882664,477.0145772,0.109284418,0.10858745,0.073468755,0.073421775,1.531053624,1.605044799,0.980333333,0.974666667,0.000122262,0.000231892,4.439361438,4.508877967,0.001479787,0.001502959,0.254858478,0.288626178,2.219680719,2.254438983,2.540088437,2.708021808,121.5132167,121.7536971,Latch
428.257759,438.626285,0.142752586,0.146208762,79.53670151,81.92190502,0.026521074,0.027316407,0.162825778,0.165249211,0.069049918,0.061678216,207.149755,185.034649,267,233,2630,2582,1340,1188,0.111670783,0.114528846,0.088791984,0.082687166,0.278555974,0.283696997,503.1652289,467.5870186,0.106971652,0.109174366,0.071511879,0.073547521,1.581558186,1.510326213,0.969333333,0.972333333,0.000180283,0.000118912,4.334589646,4.467148229,0.001444863,0.001489049,0.287431401,0.254636715,2.167294823,2.233574115,2.614055396,2.540650287,121.6792175,121.4955808,Latch
435.891862,434.950422,0.145297287,0.144983474,83.48890781,78.99027495,0.027838916,0.026338871,0.166822169,0.162265497,0.072178271,0.054356307,216.534812,163.068922,256,160,2628,2515,1325,1167,0.113378704,0,0.093785287,0.071880864,0.281373263,0.282839868,518.0407934,427.6973926,0.108922563,0.108858288,0.072465077,0.07280344,1.636269799,1.370271897,0.974333333,0.975666667,0.000129433,0.000176993,4.566405154,4.34492467,0.001522135,0.001448308,0.303096706,0.200955173,2.283202577,2.172462335,2.787902183,2.28933437,121.8504538,121.1078364,Latch
437.083499,439.861178,0.1456945,0.146620393,83.58407564,83.76406316,0.027870649,0.027930665,0.166917221,0.167096841,0.0706566,0.066958314,211.969799,200.874943,279,283,2649,2604,1294,1198,0.112807391,0.113450721,0.092073535,0.090065256,0.281890351,0.283693138,509.6213467,485.5938104,0.109376415,0.110123899,0.073892177,0.074479807,1.617849358,1.595796287,0.968666667,0.971,8.84E-05,1.41E-04,4.561242634,4.643579589,0.001520414,0.00154786,0.285191344,0.281419928,2.280621317,2.321789795,2.690340278,2.631620017,121.7213057,121.6387831,Latch
442.683144,444.875669,0.147561048,0.14829189,88.74247772,88.95577834,0.029590689,0.029661813,0.171990773,0.172197346,0.085915043,0.076192017,257.745128,228.576052,356,342,2691,2639,1386,1230,0.111628561,0.112284678,0.112460373,0.104428208,0.282722726,0.284443542,577.6011283,528.613591,0.110726741,0.111829674,0.07471906,0.076205035,1.817862727,1.743761636,0.967333333,0.972,0.00021887,8.76E-05,4.84353892,4.931698584,0.001614513,0.0016439,0.3871088,0.359017594,2.42176946,2.465849292,3.140755341,3.02156588,122.2183828,122.0794938,Latch
432.335582,435.921869,0.144111861,0.14530729,83.14670936,82.84814045,0.027724811,0.027625255,0.166479938,0.166180765,0.079463038,0.069431305,238.389114,208.293916,346,264,2657,2647,1340,1248,0.111261536,0,0.102288864,0.091645468,0.279825181,0.281528673,550.3581465,503.3166793,0.107929625,0.108969821,0.071249964,0.07213708,1.72306262,1.613189337,0.971333333,0.968,0.00013766,8.82E-05,4.53803168,4.52690279,0.001512677,0.001508968,0.348052202,0.293053827,2.26901584,2.263451395,2.903436322,2.70985411,122.0278786,121.7425174,Latch
442.190259,445.833036,0.147396753,0.148611012,89.89937111,89.04877888,0.029976449,0.029692824,0.173108223,0.172287336,0.084342397,0.078716178,253.02719,236.148534,332,326,2679,2631,1358,1272,0.110695239,0,0.11148135,0.106514221,0.281963469,0.284326454,568.7811653,540.8401549,0.110898249,0.111382296,0.07591625,0.0757736,1.809119127,1.763540317,0.968666667,0.966333333,0.000197702,0.000325574,4.976758346,4.884803229,0.001658919,0.001628268,0.387350024,0.355930821,2.488379173,2.442401614,3.213846316,3.094641764,122.2945742,122.1372504,Latch
454.305015,467.452316,0.151435005,0.155817439,95.08931126,103.916633,0.031707006,0.034650428,0.178034932,0.186115227,0.090607271,0.09701483,271.821812,291.04449,392,438,2714,2723,1391,1312,0.11370325,0.111570392,0.119187315,0.12959348,0.286713354,0.290561223,598.3591335,620.6322493,0.113273059,0.116411175,0.075529332,0.078612597,1.875958142,1.959664286,0.970333333,0.966,0.000224088,0.000243011,5.14675119,5.653140626,0.001715584,0.00188438,0.400064129,0.452590503,2.573375595,2.826570313,3.375844984,3.624915761,122.3677786,122.5029344,Latch
446.851762,454.222744,0.148950587,0.151407581,91.79837061,94.46208451,0.03060966,0.031497861,0.174927004,0.177446785,0.092145937,0.090280844,276.437812,270.842532,406,394,2724,2697,1421,1309,0.111051118,0.113112449,0.118185165,0.119856107,0.28344814,0.287002233,609.0262084,595.8033221,0.111369299,0.113651473,0.074032386,0.077507262,1.867514398,1.881553725,0.966,0.973333333,0.000123487,0.000103425,4.960899368,5.1439505,0.001653633,0.00171465,0.401512862,0.417069424,2.480449684,2.57197525,3.251529989,3.270376745,122.2981701,122.2950704,Latch
648.862985,493.426807,0.216287662,0.164475602,227.9239025,116.7996515,0.075999967,0.038946199,0.275634965,0.19731502,0.188924555,0.142801252,566.773664,428.403756,804,742,2872,2815,1411,1742,0.142749731,0.116402073,0.248280772,0.188314473,0.350316493,0.299618934,954.4065616,799.0007475,0.162740197,0.12353106,0.109959472,0.083045953,2.609822061,2.333375106,0.963666667,0.968333333,0.000667993,0.000179133,12.43251156,6.371260114,0.004144171,0.002123753,0.787021143,0.748500519,6.21625578,3.185630057,6.742153933,4.524200487,123.7373052,123.0653838,Tip
605.454224,512.858861,0.201818075,0.170952954,193.7114472,125.4368013,0.064592013,0.041826209,0.254107226,0.204480481,0.176428718,0.16025589,529.286154,480.76767,787,804,2860,2809,1505,1848,0.136246481,0,0.232608231,0.21078368,0.335911358,0.307083895,911.9153683,856.0633502,0.151683716,0.128085281,0.103001524,0.085343977,2.544617438,2.446094203,0.962666667,0.965,0.000141861,2.51E-05,10.73605766,6.830226148,0.003578686,0.002276742,0.788891519,0.866517168,5.368028828,3.415113074,5.712820626,4.763503538,123.4882014,123.1632052,Tip
594.097802,481.965985,0.198032601,0.160655328,183.4723766,107.2955329,0.061177851,0.035777103,0.247300341,0.189116836,0.167324537,0.131441887,501.973612,394.325662,784,692,2839,2778,1485,1743,0.133183514,0.116370472,0.219315888,0.172214826,0.332193348,0.296792971,883.04776,755.6023792,0.148304788,0.119662282,0.100497287,0.079145132,2.48577491,2.244004494,0.961666667,0.966,0.0003114,3.37E-05,10.10554158,5.892016872,0.003368514,0.001964006,0.751606174,0.690334861,5.052770789,2.946008436,5.454803088,4.035419588,123.4146637,122.8352638,Tip
621.719884,611.72814,0.207239961,0.20390938,204.7130675,183.7871961,0.068260443,0.061282826,0.261223447,0.247512421,0.184835725,0.21623792,554.507176,648.71376,833,940,2864,2862,1523,1831,0.139421446,0.145143625,0.244178193,0.296959383,0.342809329,0.343129549,938.7247405,1027.456568,0.157927005,0.15596609,0.111332262,0.106533438,2.593160068,2.788857181,0.964333333,0.975,0.000586196,0.000262552,11.56764289,10.40145892,0.003855881,0.003467153,0.832249033,1.148709713,5.783821445,5.200729458,6.470010016,6.564034247,123.6802815,123.6682954,Tip
633.700175,514.502671,0.211233392,0.17150089,212.602827,127.0321239,0.070891239,0.042358161,0.266209709,0.205776678,0.180687416,0.158658536,542.062248,475.975608,799,753,2840,2801,1446,1783,0.141909686,0,0.238916093,0.215976482,0.345744778,0.307601139,925.8662021,847.631346,0.156277957,0.128906872,0.106988206,0.087336605,2.571374227,2.470431333,0.962666667,0.966333333,0.00057611,0.000352873,11.09037408,6.68199189,0.003696791,0.002227331,0.754890213,0.834695212,5.545187041,3.340995945,6.44980796,4.903791912,123.6685546,123.2158589,Tip
679.892538,488.363708,0.226630846,0.162787903,245.3639559,114.8290691,0.081815257,0.038289119,0.285985988,0.195643442,0.204956477,0.14699181,614.869431,440.975431,854,784,2850,2821,1377,1859,0.149729887,0,0.271110966,0.193932275,0.360760646,0.297352044,999.8824824,809.6704912,0.170681659,0.122991178,0.118154035,0.084224226,2.697790017,2.362770811,0.966,0.959333333,0.000269993,1.99E-05,13.83212974,6.340566021,0.00461071,0.002113522,0.85213405,0.807692385,6.916064872,3.170283011,6.951396429,4.35351625,123.7601785,122.9969805,Tip
755.054759,528.919509,0.25168492,0.176306503,312.6857267,135.7609838,0.10426333,0.045268751,0.322844507,0.212729079,0.231240372,0.151949817,693.721116,455.849452,874,790,2880,2809,1413,1584,0.166439295,0.123279839,0.305664448,0.197287191,0.385094857,0.312600189,1081.198778,829.1207477,0.191486309,0.13442593,0.133969796,0.090793197,2.817749734,2.379922298,0.972333333,0.967666667,0.000121834,0.000315875,18.02249859,7.675124735,0.0060075,0.002558375,0.862978036,0.755238186,9.011249294,3.837562367,8.171917606,5.010911515,123.9489355,123.2609256,Tip
649.662421,495.270969,0.21655414,0.165090323,234.2327133,115.864164,0.078103606,0.038634266,0.279423641,0.196523251,0.189085954,0.144475105,567.257862,433.425316,828,689,2854,2818,1397,1840,0.142634129,0,0.257422578,0.189675552,0.348938288,0.301253179,945.2358818,803.817256,0.159945805,0.122417713,0.110859498,0.083258783,2.645980817,2.340576801,0.969666667,0.970333333,0.000209499,0.000185629,12.95069533,6.294932233,0.004316898,0.002098311,0.811926899,0.753180965,6.475347666,3.147466116,6.681058581,4.411369971,123.706629,122.9899288,Tip
708.434733,488.578471,0.236144911,0.16285949,287.4048017,113.0252031,0.095833545,0.03768763,0.309518336,0.194100664,0.216007497,0.136839701,648.022491,410.519103,836,719,2863,2809,1379,1675,0.153742385,0,0.297777,0.179986044,0.368206875,0.298522975,1024.922106,775.9408299,0.178295269,0.122328119,0.127233789,0.080435842,2.791606694,2.288141124,0.969333333,0.965666667,0.000472094,0.000106059,16.2806024,6.176758314,0.005426867,0.002058919,0.884344362,0.711891044,8.1403012,3.088379157,7.992265927,4.336498313,123.9326684,122.9795536,Tip
665.186765,481.02816,0.221728922,0.16034272,244.370706,106.3061755,0.081484063,0.035447208,0.285406556,0.188242906,0.198972177,0.127879374,596.916532,383.638122,836,684,2857,2799,1404,1673,0.147562686,0.116300641,0.268623462,0.168856949,0.355069877,0.296623286,973.8305588,746.0512937,0.163992831,0.120274365,0.106210544,0.081080648,2.688572442,2.22431371,0.967333333,0.965,0.000375256,0.00015817,13.11574235,5.783217417,0.004371914,0.001927739,0.829811851,0.645248287,6.557871176,2.891608708,7.211507483,3.977436971,123.8275887,122.7854884,Tip
601.871861,543.467206,0.200623954,0.181155735,197.5234718,144.6987164,0.065863112,0.048248988,0.256595318,0.219619911,0.162377204,0.182295725,487.131612,546.887176,750,900,2836,2846,1403,1872,0.132838163,0.126835404,0.223903621,0.249636638,0.33333274,0.317935738,859.5468153,922.0625322,0.148083882,0.135936917,0.099157146,0.092582281,2.506477506,2.615268223,0.966333333,0.969666667,6.39E-05,1.27E-04,11.04193225,8.134400458,0.003680644,0.002711467,0.740656608,1.03846582,5.520966125,4.067200229,5.934305727,5.437944392,123.54478,123.3936333,Tip
582.360326,506.052433,0.194120109,0.168684144,180.5827202,122.8072999,0.060214312,0.040949416,0.245345145,0.202325892,0.157497874,0.151592949,472.493622,454.778847,757,775,2823,2832,1392,1772,0.128884791,0,0.208753811,0.202921944,0.327448311,0.304230987,848.7651104,827.392832,0.143644666,0.126423674,0.095008396,0.082537598,2.436417429,2.408083205,0.96,0.965333333,0.00042675,0.000148775,10.10349286,6.78477312,0.003367831,0.002261591,0.711695939,0.81594047,5.051746432,3.39238656,5.60632095,4.669836336,123.4571033,123.1085472,Tip
579.60762,514.621968,0.19320254,0.171540656,174.2721912,128.0103997,0.0581101,0.042684361,0.241020187,0.206567503,0.146107077,0.155264769,438.32123,465.794308,704,736,2825,2819,1278,1762,0.131116987,0,0.191301858,0.220259628,0.327691353,0.307329208,811.017023,825.6212313,0.144041845,0.12992107,0.097700243,0.088982527,2.349114399,2.49006879,0.964333333,0.966333333,0.000257058,0.000401154,9.663892134,7.117233834,0.003221297,0.002372411,0.64420434,0.914964546,4.831946067,3.558616917,5.106122008,4.909018755,123.3000551,123.2071487,Tip
558.786912,552.102246,0.186262304,0.184034082,170.0356882,147.6635448,0.056697462,0.049237594,0.2380726,0.221858472,0.147186574,0.186683004,441.559721,560.049012,697,899,2806,2839,1352,1860,0.125242621,0,0.206324832,0.259674052,0.318960676,0.321267905,803.9097039,931.6334106,0.137089255,0.137520704,0.091639521,0.094871461,2.424713594,2.654689009,0.961,0.967333333,0.000127814,0.000437368,8.58165564,8.026351482,0.002860552,0.00267545,0.675250931,1.05728969,4.29082782,4.013175741,5.524119133,5.558774549,123.4260902,123.4051037,Tip
